,age,workclass,education,marital.status,occupation,relationship,race,sex,hours.per.week,income_binary,capital,continent
17021,70,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,0,2653,North America
13574,55,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,0,0,North America
7553,22,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,40,0,0,North America
30070,36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1,-1977,North America
25812,34,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,40,0,0,North America
7212,42,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,45,0,0,North America
27544,60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,1,3103,North America
7401,42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1,0,North America
8589,33,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,40,0,0,North America
12745,61,Private,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,55,0,0,North America
1414,43,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
17877,48,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,40,0,0,North America
19224,24,State-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,0,0,North America
28950,36,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,Europe & Central Asia
28417,24,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,45,0,0,North America
13984,63,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,15,0,0,North America
19411,20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,35,0,0,North America
29128,32,State-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
144,71,Self-emp-not-inc,Some-college,Separated,Sales,Unmarried,Black,Male,2,0,-1816,North America
10144,29,Private,HS-grad,Never-married,Farming-fishing,Own-child,Black,Male,30,0,0,North America
12973,38,Private,Some-college,Never-married,Sales,Unmarried,Black,Female,40,0,0,North America
1050,20,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,45,0,0,North America
21280,36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,0,North America
2974,29,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,0,0,North America
13822,31,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,40,1,0,North America
25698,30,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,0,0,North America
12326,18,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,40,0,0,North America
1512,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,1,0,North America
5195,54,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,1,0,North America
11107,41,Local-gov,Bachelors,Divorced,Protective-serv,Unmarried,White,Female,40,0,0,North America
3703,38,State-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,0,0,North America
14459,59,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,40,1,0,North America
10385,30,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,49,0,0,North America
22467,21,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,40,0,0,North America
12930,24,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,1,0,North America
9632,38,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0,0,North America
23432,51,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,50,1,-2559,North America
13868,24,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,North America
5803,32,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,55,0,0,North America
25694,42,Private,HS-grad,Widowed,Transport-moving,Unmarried,White,Male,40,0,0,North America
26476,33,Private,10th,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,0,0,North America
1818,40,Private,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,1,13550,East Asia & Pacific
26955,20,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,40,0,0,North America
8440,57,Private,5th-6th,Never-married,Other-service,Not-in-family,White,Male,40,0,0,Latin America & Caribbean
20194,44,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,40,0,0,North America
22457,51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,15024,North America
20438,28,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Black,Female,35,0,0,Latin America & Caribbean
16831,29,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,35,0,0,Latin America & Caribbean
20715,51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,0,0,North America
14711,21,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40,0,0,North America
21221,31,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0,0,North America
2874,41,Private,11th,Divorced,Other-service,Unmarried,Other,Female,40,0,0,North America
17384,26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0,0,North America
19592,43,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,0,4508,Latin America & Caribbean
3923,30,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,Latin America & Caribbean
6032,34,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,45,1,0,North America
7175,39,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,0,North America
27228,46,Private,Some-college,Divorced,Transport-moving,Own-child,White,Male,55,0,3325,North America
16168,19,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,40,0,0,North America
6202,44,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,0,North America
21663,33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,1,0,North America
24901,39,Private,Some-college,Divorced,Craft-repair,Unmarried,Black,Male,40,0,0,North America
12813,44,Federal-gov,Prof-school,Divorced,Prof-specialty,Unmarried,White,Male,40,1,0,North America
2275,39,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,1,-2415,North America
5627,48,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,1,0,North America
10700,51,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,7298,North America
12058,44,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1,0,North America
15666,34,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,45,1,0,North America
7827,36,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
11147,17,Private,11th,Never-married,Protective-serv,Own-child,White,Female,30,0,0,North America
3256,57,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,43,0,0,North America
14936,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,0,North America
5219,40,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,37,0,0,North America
15885,48,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,60,0,0,North America
20600,37,Private,11th,Divorced,Handlers-cleaners,Not-in-family,White,Female,40,0,0,North America
27061,19,Private,Some-college,Never-married,Sales,Other-relative,White,Male,40,0,0,North America
22809,19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,16,0,0,North America
20631,69,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,32,0,0,North America
26048,58,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,12,0,0,North America
13202,48,Private,12th,Widowed,Handlers-cleaners,Unmarried,White,Female,50,0,0,North America
26458,38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,22,0,0,North America
27277,43,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,Europe & Central Asia
21707,34,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,0,0,North America
26321,53,Federal-gov,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,0,0,North America
18993,22,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,40,0,0,North America
11541,34,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Female,40,0,0,North America
8929,23,Private,Masters,Never-married,Prof-specialty,Own-child,White,Female,36,0,0,North America
11919,46,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,-1977,North America
2635,46,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
10276,29,Private,Some-college,Never-married,Sales,Unmarried,White,Female,40,0,0,North America
17385,25,Local-gov,HS-grad,Never-married,Other-service,Own-child,White,Male,40,0,0,North America
9246,49,Self-emp-inc,Masters,Separated,Exec-managerial,Not-in-family,White,Male,70,1,0,North America
20255,36,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,55,1,7298,North America
5045,40,Private,Bachelors,Never-married,Adm-clerical,Unmarried,Black,Female,40,0,2977,North America
27518,56,Private,Bachelors,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,40,0,0,North America
22087,54,Self-emp-not-inc,7th-8th,Divorced,Transport-moving,Not-in-family,White,Male,45,0,0,Latin America & Caribbean
5157,21,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,46,1,0,North America
20076,20,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Female,40,0,0,North America
23107,65,Self-emp-inc,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,1,6418,North America
29252,52,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,0,0,North America
7665,28,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,40,0,0,North America
10881,31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,-1579,North America
17842,40,Private,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,40,1,0,North America
28342,41,State-gov,Some-college,Divorced,Machine-op-inspct,Not-in-family,Black,Female,38,0,0,North America
26404,42,State-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,Black,Female,25,0,0,North America
7335,58,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,30,0,0,North America
16675,43,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1,0,North America
5864,46,Private,11th,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,0,0,North America
10868,25,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,43,0,0,North America
24530,43,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,24,0,0,North America
24693,34,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,1,-1485,North America
19570,53,Federal-gov,HS-grad,Divorced,Tech-support,Unmarried,White,Male,40,0,0,North America
8082,30,Private,Some-college,Never-married,Tech-support,Unmarried,White,Female,40,0,0,North America
3798,43,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,40,0,0,North America
19725,47,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,1,0,North America
24701,35,Private,HS-grad,Separated,Other-service,Not-in-family,Black,Male,40,0,0,North America
21812,29,Local-gov,Some-college,Never-married,Other-service,Own-child,White,Female,10,0,0,North America
23988,53,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,1,0,North America
6281,44,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,0,0,North America
6625,44,Private,Bachelors,Divorced,Prof-specialty,Unmarried,Black,Male,40,0,0,North America
6134,21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
15894,38,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,40,1,0,North America
2136,65,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,1,99999,North America
18107,20,Private,Some-college,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,30,0,0,East Asia & Pacific
9655,29,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,45,0,3325,North America
20189,33,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,1,0,North America
18614,48,Self-emp-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1,0,North America
18568,48,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1,0,North America
14570,38,Self-emp-not-inc,Some-college,Never-married,Other-service,Not-in-family,White,Female,20,0,0,North America
17408,36,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,37,0,0,North America
13627,17,Private,11th,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,20,0,0,North America
26681,49,Self-emp-not-inc,10th,Never-married,Craft-repair,Not-in-family,Black,Male,32,0,0,North America
15117,32,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0,0,North America
24857,52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,1,0,Latin America & Caribbean
9414,40,Private,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,40,0,4064,North America
14225,90,Private,HS-grad,Widowed,Transport-moving,Unmarried,White,Male,99,0,0,North America
5715,55,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,-1977,North America
19025,37,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1,0,North America
18340,47,Local-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,56,1,0,North America
22308,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,1,0,North America
24573,35,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,0,0,North America
4810,18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,12,0,0,North America
8403,33,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,0,Europe & Central Asia
11791,30,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,48,0,0,North America
25627,38,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,35,0,0,North America
261,60,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,42,0,0,North America
12375,23,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,40,0,0,North America
11896,38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,42,0,0,North America
5348,60,Private,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Female,40,0,0,North America
23371,74,Private,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,20,0,0,North America
4867,40,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,40,0,0,North America
19755,34,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,0,0,North America
8786,19,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,20,0,0,North America
12628,47,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,40,1,0,North America
18828,50,Private,7th-8th,Divorced,Other-service,Other-relative,White,Female,40,0,0,North America
16421,17,Private,11th,Never-married,Other-service,Own-child,White,Female,25,0,0,North America
14734,61,Private,10th,Married-civ-spouse,Sales,Husband,White,Male,40,0,0,North America
7209,47,Private,11th,Married-civ-spouse,Adm-clerical,Husband,White,Male,58,0,-1485,North America
10697,50,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,55,1,0,North America
12257,33,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,0,North America
23964,29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38,0,0,North America
4871,42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,0,0,North America
21248,26,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,1,0,North America
15766,36,Private,HS-grad,Divorced,Craft-repair,Own-child,White,Male,40,0,0,North America
11428,64,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
24493,38,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,40,0,0,North America
