,age,workclass,education,marital.status,occupation,relationship,race,sex,hours.per.week,income_binary,capital,continent
15646,20,Private,HS-grad,Separated,Sales,Own-child,White,Female,26,0,0,North America
7992,36,Self-emp-not-inc,Bachelors,Divorced,Other-service,Unmarried,Black,Male,45,1,0,North America
18458,23,Private,Assoc-acdm,Never-married,Other-service,Own-child,White,Male,25,0,0,South Asia
16725,23,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,Black,Female,40,0,0,North America
8041,30,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,15,0,0,North America
15988,57,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,1,15024,South Asia
1622,32,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
12875,52,Private,11th,Divorced,Other-service,Unmarried,White,Female,20,0,0,North America
23525,21,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,40,0,0,North America
22180,49,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,0,0,North America
7184,40,Private,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,0,0,North America
29154,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0,0,North America
24616,21,Private,Some-college,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40,0,0,East Asia & Pacific
5475,42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,1,-1977,North America
26665,36,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,52,0,0,North America
26751,19,Private,10th,Never-married,Handlers-cleaners,Other-relative,White,Male,45,0,-1602,North America
23365,52,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0,0,North America
16458,23,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,0,0,North America
8996,24,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,0,North America
30057,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
27233,31,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40,0,0,North America
11372,28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
26652,20,Private,11th,Never-married,Other-service,Own-child,White,Female,40,0,0,North America
8633,49,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,0,North America
23193,17,Private,11th,Never-married,Other-service,Not-in-family,White,Male,20,0,0,North America
18435,23,Local-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,30,0,0,North America
18925,48,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,50,1,0,North America
17685,21,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,8,0,0,North America
22261,24,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,40,0,0,North America
23752,56,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,32,0,0,North America
28006,72,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,0,3471,North America
1304,40,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,45,0,0,North America
8428,52,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,1,0,North America
4033,25,Private,11th,Divorced,Other-service,Unmarried,White,Female,12,0,0,North America
2599,57,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,60,1,0,North America
12808,36,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,35,1,-1977,North America
2573,47,State-gov,Masters,Separated,Prof-specialty,Not-in-family,White,Male,38,0,0,North America
27856,40,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0,0,North America
3186,31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0,0,North America
19152,41,Local-gov,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,25,0,0,North America
4831,59,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,60,1,0,North America
20607,38,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0,0,North America
16086,43,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,0,North America
24557,50,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Black,Male,40,0,0,North America
2106,34,Private,Some-college,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,25,0,0,Latin America & Caribbean
19063,35,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,35,1,7298,North America
15517,38,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,3103,North America
27337,25,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,0,North America
12880,34,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,0,0,North America
17771,17,Private,11th,Never-married,Other-service,Own-child,White,Male,20,0,0,North America
29679,45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,0,2829,North America
29396,25,Local-gov,Assoc-voc,Never-married,Protective-serv,Own-child,White,Male,30,0,0,North America
28526,20,Private,HS-grad,Never-married,Protective-serv,Own-child,White,Male,40,0,0,North America
22370,56,Private,Some-college,Widowed,Craft-repair,Unmarried,White,Female,38,0,0,North America
7083,44,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,24,0,0,North America
13192,20,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,35,0,0,North America
1279,42,Private,10th,Never-married,Transport-moving,Unmarried,White,Male,40,1,0,North America
13221,42,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,-1902,North America
804,55,Private,5th-6th,Divorced,Other-service,Unmarried,Black,Male,25,0,0,North America
14596,53,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1,0,North America
17939,29,Private,11th,Divorced,Craft-repair,Unmarried,White,Female,52,0,0,North America
20875,22,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,40,0,0,North America
11382,22,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,40,0,0,North America
4566,47,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0,0,North America
29673,35,Private,7th-8th,Married-civ-spouse,Tech-support,Husband,White,Male,40,0,0,Latin America & Caribbean
15358,39,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,Black,Male,40,0,0,North America
4841,23,Self-emp-inc,Bachelors,Divorced,Sales,Not-in-family,White,Female,43,0,0,North America
19978,31,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1,0,Europe & Central Asia
22419,59,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,0,0,North America
23236,38,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,North America
10112,53,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
8705,50,Local-gov,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,40,0,0,North America
20561,46,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1,0,North America
17692,43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1,15024,North America
13859,23,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,60,0,0,North America
9106,22,Private,5th-6th,Never-married,Priv-house-serv,Other-relative,White,Female,40,0,0,Latin America & Caribbean
3452,37,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,55,1,15024,North America
20079,48,Private,Bachelors,Divorced,Exec-managerial,Other-relative,White,Male,40,0,0,North America
20626,25,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,40,0,0,North America
27732,38,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,North America
2198,35,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,-1579,North America
16032,30,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,45,0,0,Europe & Central Asia
25350,23,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,50,0,0,North America
4425,24,Private,Assoc-voc,Never-married,Tech-support,Unmarried,Black,Female,40,0,0,North America
6150,34,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,0,0,North America
14289,33,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,40,0,0,North America
17327,60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,40,0,0,North America
822,40,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0,0,North America
15070,24,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
21389,47,Private,Assoc-acdm,Separated,Adm-clerical,Unmarried,White,Female,57,0,0,North America
22996,43,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1,-1902,North America
8356,44,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,0,North America
22003,19,Private,HS-grad,Never-married,Sales,Unmarried,Black,Female,30,0,0,North America
20931,45,Local-gov,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,38,0,0,North America
12175,35,Private,Some-college,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,20,0,4650,North America
18922,65,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,20,0,0,North America
15149,30,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,60,0,0,North America
29793,59,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0,0,North America
9503,55,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,20,0,0,North America
21591,23,Private,Assoc-voc,Never-married,Adm-clerical,Other-relative,White,Female,36,0,0,North America
29432,37,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,40,0,0,East Asia & Pacific
28650,75,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,0,3456,North America
13575,30,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,White,Male,8,0,0,North America
3054,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1,0,North America
20059,57,Local-gov,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,35,0,0,North America
24160,24,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,30,0,0,North America
7218,33,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,North America
6722,34,Private,11th,Never-married,Other-service,Not-in-family,White,Female,40,0,0,Europe & Central Asia
3300,40,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,48,1,0,North America
19694,29,Private,Assoc-voc,Never-married,Sales,Not-in-family,Black,Male,45,0,0,North America
23605,23,Private,Assoc-acdm,Never-married,Handlers-cleaners,Own-child,White,Male,32,0,0,North America
8519,28,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,40,0,-2002,Europe & Central Asia
16380,46,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,60,0,-1876,North America
10682,57,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Male,60,1,0,North America
14295,36,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,0,0,North America
22338,61,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,1,0,North America
10998,39,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0,0,North America
12600,17,Private,11th,Never-married,Sales,Unmarried,White,Female,12,0,0,Europe & Central Asia
17216,23,Private,Some-college,Never-married,Exec-managerial,Own-child,Other,Female,40,0,0,North America
11271,48,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1,0,North America
29850,40,Private,Preschool,Never-married,Other-service,Not-in-family,White,Female,20,0,0,North America
19846,59,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,0,0,North America
26399,30,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,50,0,0,North America
7643,42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,-2002,North America
16438,44,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,55,1,15024,North America
14422,31,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,0,0,North America
19835,37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
22689,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,-1902,North America
10093,43,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,48,1,0,North America
1481,46,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,1,99999,North America
4873,32,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,30,0,0,North America
13087,32,Private,HS-grad,Divorced,Other-service,Own-child,White,Male,40,0,2174,North America
16002,57,Federal-gov,HS-grad,Separated,Adm-clerical,Other-relative,Black,Female,35,0,0,North America
8038,32,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,60,0,0,North America
12342,23,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,0,North America
19719,35,Private,11th,Never-married,Craft-repair,Own-child,White,Male,40,0,6849,North America
22400,41,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,1,0,North America
21310,41,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,50,0,0,North America
25522,25,Private,10th,Married-civ-spouse,Other-service,Wife,White,Female,40,0,0,North America
5797,51,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,1,-1902,North America
11485,17,Private,11th,Never-married,Adm-clerical,Own-child,White,Female,32,0,0,North America
26737,20,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,60,0,0,North America
5232,31,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,50,0,0,North America
21467,59,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,50,1,0,North America
6645,33,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,0,0,North America
27633,47,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,35,0,0,North America
15534,45,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,40,0,0,North America
5490,44,Local-gov,HS-grad,Divorced,Transport-moving,Own-child,White,Male,25,0,0,North America
768,24,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,50,0,0,North America
18449,56,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,48,0,0,North America
23570,53,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,0,North America
28071,24,Private,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,40,0,0,East Asia & Pacific
7311,18,Private,Some-college,Never-married,Other-service,Own-child,White,Female,30,0,0,North America
24861,42,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,1,0,North America
30069,33,Private,Masters,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,50,1,0,North America
20908,45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
27952,41,Private,Assoc-acdm,Divorced,Sales,Unmarried,White,Male,40,0,0,North America
26908,29,Private,Some-college,Never-married,Prof-specialty,Other-relative,White,Female,40,0,0,North America
2717,42,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,0,North America
2079,25,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,40,0,0,North America
27965,28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,60,1,0,North America
25298,23,Self-emp-not-inc,11th,Never-married,Craft-repair,Own-child,White,Male,50,0,0,Latin America & Caribbean
951,27,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,40,0,0,North America
24442,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40,0,0,North America
2482,46,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,30,0,0,North America
26838,36,Private,Bachelors,Divorced,Prof-specialty,Unmarried,Black,Female,40,0,-213,North America
